iter	hours	log_posterior	log_prior	loglik	missing	mixture	scale	shape
2680	2.501	-1703.706	-17.591	-1686.115	0.32	0.937	21.459	0.622
2690	2.51	-1704.278	-17.39	-1686.888	0.32	0.935	21.84	0.635
2700	2.518	-1704.278	-17.39	-1686.888	0.32	0.935	21.84	0.635
2710	2.527	-1707.592	-19.174	-1688.417	0.32	0.962	16.57	0.588
2720	2.536	-1706.287	-18.875	-1687.412	0.32	0.922	18.937	0.552
2730	2.546	-1706.102	-18.081	-1688.021	0.32	0.921	19.775	0.608
2740	2.555	-1705.343	-17.945	-1687.399	0.32	0.94	19.786	0.625
2750	2.565	-1704.12	-17.792	-1686.328	0.32	0.929	20.5	0.622
2760	2.574	-1704.12	-17.792	-1686.328	0.32	0.929	20.5	0.622
2770	2.584	-1706.376	-18.493	-1687.883	0.32	0.887	18.645	0.591
2780	2.593	-1707.419	-18.958	-1688.461	0.32	0.868	17.466	0.574
2790	2.603	-1706.091	-19.338	-1686.754	0.32	0.896	16.369	0.569
2800	2.612	-1706.085	-19.141	-1686.944	0.32	0.894	17.045	0.569
2810	2.622	-1704.744	-19.465	-1685.279	0.32	0.949	16.051	0.572
2820	2.63	-1706.152	-21.64	-1684.512	0.32	0.916	11.709	0.509
2830	2.639	-1708.01	-23.866	-1684.143	0.32	0.906	8.345	0.464
2840	2.648	-1706.847	-20.704	-1686.143	0.32	0.932	13.144	0.542
2850	2.657	-1706.148	-19.999	-1686.149	0.32	0.913	14.685	0.556
2860	2.667	-1705.593	-19.72	-1685.873	0.32	0.928	16.19	0.542
2870	2.677	-1705.593	-19.72	-1685.873	0.32	0.928	16.19	0.542
2880	2.686	-1705.53	-19.566	-1685.964	0.32	0.914	16.365	0.55
2890	2.696	-1705.845	-20.706	-1685.139	0.32	0.939	13.83	0.523
2900	2.705	-1705.77	-20.523	-1685.247	0.32	0.938	14.332	0.524
2910	2.715	-1705.942	-19.259	-1686.683	0.32	0.905	16.539	0.572
2920	2.724	-1706.307	-20.511	-1685.796	0.32	0.927	13.636	0.544
2930	2.734	-1706.367	-21.239	-1685.128	0.32	0.912	12.863	0.505
2940	2.743	-1709.197	-21.011	-1688.186	0.32	0.883	13.67	0.498
2950	2.753	-1708.188	-20.582	-1687.606	0.32	0.866	13.927	0.525
2960	2.762	-1706.215	-20.233	-1685.982	0.32	0.934	15.359	0.521
2970	2.771	-1708.218	-20.776	-1687.442	0.32	0.922	14.541	0.497
2980	2.78	-1705.897	-18.729	-1687.169	0.32	0.897	18.289	0.578
2990	2.789	-1705.652	-18.653	-1686.999	0.32	0.909	18.873	0.572
3000	2.798	-1705.511	-18.203	-1687.308	0.32	0.92	20.016	0.59
