iter	hours	assortment	log_posterior	log_prior	loglik	missing	mixture	null_assortment	scale	shape
2650	1.966	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2660	1.975	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2670	1.984	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2680	1.993	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2690	2.002	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2700	2.01	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2710	2.019	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2720	2.028	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2730	2.037	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2740	2.045	0.478	-3602.608	-21.06	-3581.549	0.32	0.917	0.44	11.876	0.547
2750	2.054	0.487	-3602.99	-22.516	-3580.475	0.32	0.944	0.441	9.766	0.507
2760	2.063	0.5	-3601.833	-22.426	-3579.407	0.32	0.929	0.441	9.816	0.51
2770	2.072	0.5	-3601.833	-22.426	-3579.407	0.32	0.929	0.441	9.816	0.51
2780	2.081	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2790	2.089	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2800	2.098	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2810	2.107	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2820	2.115	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2830	2.124	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2840	2.133	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2850	2.141	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2860	2.15	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2870	2.159	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
2880	2.167	0.497	-3601.718	-22.714	-3579.004	0.32	0.919	0.441	9.372	0.504
